year,month,day,discharge
1993,7,15,2280.3198
1993,7,16,2092.8237
1993,7,17,2027.8533
1993,7,18,2081.1714
1993,7,19,2058.573
1993,7,20,2075.1687
1993,7,21,1931.457
1993,7,22,1846.3599
1993,7,23,1722.0687
1993,7,24,1634.1468
1993,7,25,1650.3894
1993,7,26,1602.0147
1993,7,27,1561.4082
1993,7,28,1591.7748
1993,7,29,1597.4244
1993,7,30,1564.5861
1993,7,31,1562.8206
1993,8,1,1555.7586
1993,8,2,1573.7667
1993,8,3,1557.171
1993,8,4,1513.0335
1993,8,5,1453.7127
1993,8,6,1485.1386
1993,8,7,1483.7262
1993,8,8,1447.71
1993,8,9,1472.0739
1993,8,10,1439.5887
1993,8,11,1386.9768
1993,8,12,1359.435
1993,8,13,1326.5967
1993,8,14,1318.1223
1993,8,15,1367.9094
1993,8,16,1391.214
1993,8,17,1420.5213
1993,8,18,1378.8555
1993,8,19,1359.7881
1993,8,20,1341.4269
1993,8,21,1297.2894
1993,8,22,1262.6856
1993,8,23,1285.284
1993,8,24,1286.6964
1993,8,25,1206.1896
1993,8,26,1207.9551
1993,8,27,1263.7449
1993,8,28,1308.2355
1993,8,29,1335.4242
1993,8,30,1376.3838
1993,8,31,1391.214
1993,9,1,1376.7369
1993,9,2,1380.2679
1993,9,3,1377.4431
1993,9,4,1369.6749
1993,9,5,1347.7827
1993,9,6,1366.497
1993,9,7,1341.78
1993,9,8,1327.656
1993,9,9,1301.1735
1993,9,10,1290.2274
1993,9,11,1253.505
1993,9,12,1241.4996
1993,9,13,1196.6559
1993,9,14,1331.187
1993,9,15,1574.826
1993,9,16,1703.0013
1993,9,17,1800.81
1993,9,18,1848.8316
1993,9,19,1854.1281
1993,9,20,1936.7535
1993,9,21,1897.2063
1993,9,22,1998.1929
1993,9,23,2027.5002
1993,9,24,1966.0608
1993,9,25,1920.864
1993,9,26,1931.1039
1993,9,27,1918.0392
1993,9,28,1998.8991
1993,9,29,2096.7078
1993,9,30,2130.2523
1993,10,1,2064.9288
1993,10,2,2008.0797
1993,10,3,2057.8668
1993,10,4,2005.608
1993,10,5,1897.5594
1993,10,6,1863.3087
1993,10,7,1769.031
1993,10,8,1678.9905
1993,10,9,1682.1684
1993,10,10,1682.5215
1993,10,11,1682.5215
1993,10,12,1711.4757
1993,10,13,1737.9582
1993,10,14,1687.1118
1993,10,15,1675.1064
1993,10,16,1671.5754
1993,10,17,3023.9484
1993,10,18,3679.302
1993,10,19,4403.157
1993,10,20,4858.656
1993,10,21,5473.05
1993,10,22,5522.484
1993,10,23,5197.632
1993,10,24,4706.823
1993,10,25,4321.944
1993,10,26,3958.251
1993,10,27,3799.356
1993,10,28,3518.6415
1993,10,29,3476.9757
1993,10,30,3651.054
1993,10,31,3318.4338
1993,11,1,3115.0482
1993,11,2,3039.8379
1993,11,3,2912.3688
1993,11,4,2761.242
1993,11,5,2690.9751
1993,11,6,2641.188
1993,11,7,2563.1529
1993,11,8,2431.0935
1993,11,9,2294.7969
1993,11,10,2242.185
1993,11,11,2159.2065
1993,11,12,2138.0205
1993,11,13,2098.8264
1993,11,14,2089.6458
1993,11,15,2056.1013
1993,11,16,2037.387
1993,11,17,2062.4571
1993,11,18,1915.9206
1993,11,19,1771.8558
1993,11,20,1645.446
1993,11,21,1541.6346
1993,11,22,1508.7963
1993,11,23,1448.4162
1993,11,24,1385.5644
1993,11,25,1317.7692
1993,11,26,1383.0927
1993,11,27,1433.586
1993,11,28,1492.2006
1993,11,29,1555.4055
1993,11,30,1601.3085
1993,12,1,1630.2627
1993,12,2,1656.039
1993,12,3,1641.5619
1993,12,4,1626.7317
1993,12,5,1584.3597
1993,12,6,1581.888
1993,12,7,1549.7559
1993,12,8,1529.6292
1993,12,9,1467.8367
1993,12,10,1486.1979
1993,12,11,1433.586
1993,12,12,1382.0334
1993,12,13,1347.4296
1993,12,14,1278.9282
1993,12,15,1239.7341
1993,12,16,1188.5346
1993,12,17,1167.7017
1993,12,18,1154.9901
1993,12,19,1129.5669
1993,12,20,1095.6693
1993,12,21,1077.3081
1993,12,22,1038.114
1993,12,23,1025.7555
1993,12,24,1091.7852
1993,12,25,1041.645
1993,12,26,1004.2164
1993,12,27,1157.4618
1993,12,28,915.2352
1993,12,29,884.1624
1993,12,30,1026.8148
1993,12,31,818.4858
1994,1,1,974.9091
1994,1,2,761.9898
1994,1,3,1005.2757
1994,1,4,701.9628
1994,1,5,953.0169
1994,1,6,665.9466
1994,1,7,937.4805
1994,1,8,934.6557
1994,1,9,874.6287
1994,1,10,545.8926
1994,1,11,802.9494
1994,1,12,834.7284
1994,1,13,793.4157
1994,1,14,758.8119
1994,1,15,730.917
1994,1,16,709.0248
1994,1,17,691.7229
1994,1,18,684.3078
1994,1,19,672.3024
1994,1,20,658.1784
1994,1,21,649.3509
1994,1,22,638.4048
1994,1,23,635.58
1994,1,24,642.642
1994,1,25,657.8253
1994,1,26,661.3563
1994,1,27,657.8253
1994,1,28,671.9493
1994,1,29,834.7284
1994,1,30,876.3942
1994,1,31,959.7258
1994,2,1,997.8606
1994,2,2,1023.99
1994,2,3,1043.7636
1994,2,4,1220.6667
1994,2,5,1017.6342
1994,2,6,1174.0575
1994,2,7,938.8929
1994,2,8,1154.9901
1994,2,9,885.9279
1994,2,10,1101.672
1994,2,11,798.3591
1994,2,12,1019.0466
1994,2,13,998.5668
1994,2,14,952.3107
1994,2,15,884.5155
1994,2,16,822.3699
1994,2,17,951.6045
1994,2,18,2783.8404
1994,2,19,7648.146
1994,2,20,13382.49
1994,2,21,13594.35
1994,2,22,13216.533
1994,2,23,12471.492
1994,2,24,12637.449
1994,2,25,11285.076
1994,2,26,9540.762
1994,2,27,8103.645
1994,2,28,7192.647
1994,3,1,6274.587
1994,3,2,5663.724
1994,3,3,5501.298
1994,3,4,6316.959
1994,3,5,6041.541
1994,3,6,6451.137
1994,3,7,5857.929
1994,3,8,5469.519
1994,3,9,5021.082
1994,3,10,4551.459
1994,3,11,4276.041
1994,3,12,4106.553
1994,3,13,4057.119
1994,3,14,3859.383
1994,3,15,3636.93
1994,3,16,3739.329
1994,3,17,3365.3961
1994,3,18,3488.2749
1994,3,19,3243.2235
1994,3,20,2988.9915
1994,3,21,4551.459
1994,3,22,5243.535
1994,3,23,6133.347
1994,3,24,7009.035
1994,3,25,6973.725
1994,3,26,7065.531
1994,3,27,7104.372
1994,3,28,6885.45
1994,3,29,6680.652
1994,3,30,6394.641
1994,3,31,5917.956
1994,4,1,5543.67
1994,4,2,5352.996
1994,4,3,4992.834
1994,4,4,4749.195
1994,4,5,4509.087
1994,4,6,4272.51
1994,4,7,3990.03
1994,4,8,3990.03
1994,4,9,4028.871
1994,4,10,3898.224
1994,4,11,3756.984
1994,4,12,3643.992
1994,4,13,4802.16
1994,4,14,5218.818
1994,4,15,5554.263
1994,4,16,5568.387
1994,4,17,5268.252
1994,4,18,4893.966
1994,4,19,4604.424
1994,4,20,4226.607
1994,4,21,3891.162
1994,4,22,3792.294
1994,4,23,3504.1644
1994,4,24,3661.647
1994,4,25,3848.79
1994,4,26,9198.255
1994,4,27,11867.691
1994,4,28,12231.384
1994,4,29,15285.699
1994,4,30,15748.26
1994,5,1,16673.382
1994,5,2,15617.613
1994,5,3,14579.499
1994,5,4,12905.805
1994,5,5,13025.859
1994,5,6,11857.098
1994,5,7,10677.744
1994,5,8,9639.63
1994,5,9,8753.349
1994,5,10,7792.917
1994,5,11,7492.782
1994,5,12,7231.488
1994,5,13,6525.288
1994,5,14,5939.142
1994,5,15,5631.945
1994,5,16,5155.26
1994,5,17,4788.036
1994,5,18,4452.591
1994,5,19,4046.526
1994,5,20,3880.569
1994,5,21,3693.426
1994,5,22,3492.8652
1994,5,23,3580.434
1994,5,24,3249.2262
1994,5,25,2984.0481
1994,5,26,3308.547
1994,5,27,3201.9108
1994,5,28,3058.5522
1994,5,29,2956.1532
1994,5,30,2743.2339
1994,5,31,2577.2769
1994,6,1,2395.4304
1994,6,2,2252.778
1994,6,3,2130.6054
1994,6,4,2054.6889
1994,6,5,2079.4059
1994,6,6,2082.9369
1994,6,7,2005.2549
1994,6,8,1968.5325
1994,6,9,1987.953
1994,6,10,1908.1524
1994,6,11,1846.3599
1994,6,12,1742.9016
1994,6,13,1717.4784
1994,6,14,1653.9204
1994,6,15,1567.0578
1994,6,16,1703.7075
1994,6,17,1832.589
1994,6,18,1904.9745
1994,6,19,1881.6699
1994,6,20,1818.465
1994,6,21,1783.155
1994,6,22,1648.2708
1994,6,23,1670.163
1994,6,24,3696.957
1994,6,25,8202.513
1994,6,26,9978.606
1994,6,27,11189.739
1994,6,28,12079.551
1994,6,29,12093.675
1994,6,30,12270.225
1994,7,1,11200.332
1994,7,2,10497.663
1994,7,3,9410.115
1994,7,4,8220.168
1994,7,5,8951.085
1994,7,6,8382.594
1994,7,7,11744.106
1994,7,8,21772.146
1994,7,9,21175.407
1994,7,10,20225.568
1994,7,11,18498.909
1994,7,12,16073.112
1994,7,13,14180.496
1994,7,14,12775.158
1994,7,15,12764.565
1994,7,16,11267.421
1994,7,17,10006.854
1994,7,18,8883.996
1994,7,19,7905.909
1994,7,20,7835.289
1994,7,21,8615.64
1994,7,22,8181.327
1994,7,23,8417.904
1994,7,24,8191.92
1994,7,25,7835.289
1994,7,26,7499.844
1994,7,27,7270.329
1994,7,28,6652.404
1994,7,29,6020.355
1994,7,30,5352.996
1994,7,31,4851.594
1994,8,1,4759.788
1994,8,2,4353.723
1994,8,3,3954.72
1994,8,4,4982.241
1994,8,5,4908.09
1994,8,6,4562.052
1994,8,7,4244.262
1994,8,8,3968.844
1994,8,9,4004.154
1994,8,10,3848.79
1994,8,11,3848.79
1994,8,12,3512.9919
1994,8,13,3725.205
1994,8,14,3767.577
1994,8,15,3834.666
1994,8,16,3576.903
1994,8,17,3622.806
1994,8,18,3421.1859
1994,8,19,3328.6737
1994,8,20,3158.8326
1994,8,21,3460.0269
1994,8,22,3356.5686
1994,8,23,3157.7733
1994,8,24,3044.4282
1994,8,25,2921.5494
1994,8,26,2923.3149
1994,8,27,2858.6976
1994,8,28,2877.4119
1994,8,29,2811.7353
1994,8,30,2702.9805
1994,8,31,2633.7729
1994,9,1,2570.2149
1994,9,2,2458.9884
1994,9,3,2334.6972
1994,9,4,2247.4815
1994,9,5,2186.7483
1994,9,6,2538.4359
1994,9,7,2430.0342
1994,9,8,2465.3442
1994,9,9,2436.0369
1994,9,10,2428.2687
1994,9,11,2581.8672
1994,9,12,2460.7539
1994,9,13,2320.2201
1994,9,14,2550.7944
1994,9,15,2572.6866
1994,9,16,2521.8402
1994,9,17,2714.6328
1994,9,18,2757.711
1994,9,19,2829.7434
1994,9,20,2796.552
1994,9,21,2799.3768
1994,9,22,2802.5547
1994,9,23,2815.2663
1994,9,24,2920.8432
1994,9,25,2877.0588
1994,9,26,2870.703
1994,9,27,3252.7572
1994,9,28,3250.9917
1994,9,29,3445.5498
1994,9,30,3471.3261
1994,10,1,4187.766
1994,10,2,4636.203
1994,10,3,4865.718
1994,10,4,4738.602
1994,10,5,4622.079
1994,10,6,4473.777
1994,10,7,4223.076
1994,10,8,4124.208
1994,10,9,4177.173
1994,10,10,4004.154
1994,10,11,3915.879
1994,10,12,3908.817
1994,10,13,3615.744
1994,10,14,3458.2614
1994,10,15,3341.3853
1994,10,16,3453.6711
1994,10,17,3208.6197
1994,10,18,3064.908
1994,10,19,2913.7812
1994,10,20,2924.0211
1994,10,21,2708.277
1994,10,22,2555.3847
1994,10,23,2426.1501
1994,10,24,2258.0745
1994,10,25,2168.034
1994,10,26,2118.2469
1994,10,27,2018.6727
1994,10,28,1925.4543
1994,10,29,1852.0095
1994,10,30,1745.0202
1994,10,31,1668.0444
1994,11,1,2088.5865
1994,11,2,2270.433
1994,11,3,2409.2013
1994,11,4,2675.7918
1994,11,5,3259.8192
1994,11,6,5352.996
1994,11,7,7037.283
1994,11,8,7637.553
1994,11,9,8442.621
1994,11,10,8587.392
1994,11,11,8283.726
1994,11,12,7905.909
1994,11,13,7263.267
1994,11,14,7125.558
1994,11,15,6807.768
1994,11,16,6341.676
1994,11,17,6030.948
1994,11,18,5667.255
1994,11,19,5374.182
1994,11,20,5066.985
1994,11,21,4925.745
1994,11,22,4720.947
1994,11,23,5070.516
1994,11,24,5134.074
1994,11,25,5045.799
1994,11,26,5134.074
1994,11,27,5098.764
1994,11,28,6881.919
1994,11,29,7030.221
1994,11,30,7757.607
1994,12,1,8597.985
1994,12,2,8071.866
1994,12,3,7316.232
1994,12,4,7065.531
1994,12,5,6574.722
1994,12,6,6186.312
1994,12,7,5970.921
1994,12,8,5603.697
1994,12,9,5261.19
1994,12,10,4918.683
1994,12,11,4625.61
1994,12,12,4329.006
1994,12,13,4251.324
1994,12,14,3915.879
1994,12,15,3859.383
1994,12,16,3954.72
1994,12,17,4434.936
1994,12,18,5374.182
1994,12,19,5381.244
1994,12,20,5303.562
1994,12,21,5240.004
1994,12,22,4897.497
1994,12,23,4526.742
1994,12,24,4184.235
1994,12,25,3975.906
1994,12,26,3919.41
1994,12,27,3668.709
1994,12,28,3809.949
1994,12,29,3435.3099
1994,12,30,3207.2073
1994,12,31,3085.3878
1995,1,1,2874.9402
1995,1,2,2658.4899
1995,1,3,2536.3173
1995,1,4,2401.4331
1995,1,5,2303.6244
1995,1,6,2199.4599
1995,1,7,2196.9882
1995,1,8,2144.0232
1995,1,9,2063.5164
1995,1,10,2040.2118
1995,1,11,1977.7131
1995,1,12,2052.5703
1995,1,13,2622.4737
1995,1,14,4035.933
1995,1,15,5660.193
1995,1,16,5988.576
1995,1,17,5737.875
1995,1,18,4879.842
1995,1,19,4459.653
1995,1,20,4247.793
1995,1,21,3968.844
1995,1,22,3855.852
1995,1,23,3541.593
1995,1,24,3689.895
1995,1,25,3428.9541
1995,1,26,3134.4687
1995,1,27,2915.5467
1995,1,28,2751.3552
1995,1,29,2559.2688
1995,1,30,2457.9291
1995,1,31,2329.4007
1995,2,1,2328.6945
1995,2,2,2242.8912
1995,2,3,2246.0691
1995,2,4,2182.8642
1995,2,5,2168.7402
1995,2,6,2086.1148
1995,2,7,2132.724
1995,2,8,2114.7159
1995,2,9,2087.1741
1995,2,10,2041.2711
1995,2,11,1954.0554
1995,2,12,1849.1847
1995,2,13,1870.0176
1995,2,14,1784.9205
1995,2,15,1714.3005
1995,2,16,1621.7883
1995,2,17,1552.2276
1995,2,18,1928.6322
1995,2,19,2496.7701
1995,2,20,3176.1345
1995,2,21,3424.0107
1995,2,22,3410.2398
1995,2,23,3640.461
1995,2,24,3855.852
1995,2,25,3785.232
1995,2,26,3520.0539
1995,2,27,3651.054
1995,2,28,3271.8246
1995,3,1,3046.1937
1995,3,2,2820.9159
1995,3,3,2608.7028
1995,3,4,2460.0477
1995,3,5,2400.7269
1995,3,6,2251.7187
1995,3,7,2133.4302
1995,3,8,2096.7078
1995,3,9,1983.0096
1995,3,10,1878.492
1995,3,11,5084.64
1995,3,12,10822.515
1995,3,13,11454.564
1995,3,14,14166.372
1995,3,15,17051.199
1995,3,16,18237.615
1995,3,17,17185.377
1995,3,18,16973.517
1995,3,19,16962.924
1995,3,20,16207.29
1995,3,21,15681.171
1995,3,22,14145.186
1995,3,23,12648.042
1995,3,24,13054.107
1995,3,25,11917.125
1995,3,26,10109.253
1995,3,27,8771.004
1995,3,28,7768.2
1995,3,29,7277.391
1995,3,30,6472.323
1995,3,31,5727.282
1995,4,1,5278.845
1995,4,2,4784.505
1995,4,3,4484.37
1995,4,4,4131.27
1995,4,5,4004.154
1995,4,6,3767.577
1995,4,7,3651.054
1995,4,8,3487.9218
1995,4,9,3626.337
1995,4,10,3340.326
1995,4,11,3136.9404
1995,4,12,3016.5333
1995,4,13,2878.1181
1995,4,14,2715.339
1995,4,15,2589.6354
1995,4,16,2534.1987
1995,4,17,2425.4439
1995,4,18,2476.2903
1995,4,19,2650.3686
1995,4,20,2751.0021
1995,4,21,3200.1453
1995,4,22,3199.4391
1995,4,23,3509.814
1995,4,24,3619.275
1995,4,25,3679.302
1995,4,26,3651.054
1995,4,27,6941.946
1995,4,28,8569.737
1995,4,29,8947.554
1995,4,30,8668.605
1995,5,1,8372.001
1995,5,2,7510.437
1995,5,3,7136.151
1995,5,4,6567.66
1995,5,5,6098.037
1995,5,6,5402.43
1995,5,7,5197.632
1995,5,8,4678.575
1995,5,9,4523.211
1995,5,10,4311.351
1995,5,11,4187.766
1995,5,12,4095.96
1995,5,13,3982.968
1995,5,14,3958.251
1995,5,15,3749.922
1995,5,16,3504.8706
1995,5,17,3452.2587
1995,5,18,3378.8139
1995,5,19,3439.194
1995,5,20,3230.5119
1995,5,21,3041.2503
1995,5,22,2859.0507
1995,5,23,2777.1315
1995,5,24,2746.4118
1995,5,25,2622.4737
1995,5,26,2647.5438
1995,5,27,2503.8321
1995,5,28,2417.3226
1995,5,29,2364.7107
1995,5,30,2280.6729
1995,5,31,2227.7079
1995,6,1,2132.3709
1995,6,2,2083.9962
1995,6,3,2052.9234
1995,6,4,2038.7994
1995,6,5,2041.9773
1995,6,6,2072.3439
1995,6,7,2085.0555
1995,6,8,2095.2954
1995,6,9,2042.6835
1995,6,10,2074.4625
1995,6,11,2024.6754
1995,6,12,1930.3977
1995,6,13,1861.5432
1995,6,14,1728.0714
1995,6,15,1772.9151
1995,6,16,1657.0983
1995,6,17,1635.2061
1995,6,18,1521.1548
1995,6,19,1457.5968
1995,6,20,1424.4054
1995,6,21,1362.2598
1995,6,22,1312.8258
1995,6,23,1254.9174
1995,6,24,1168.4079
1995,6,25,1116.8553
1995,6,26,1102.0251
1995,6,27,1118.2677
1995,6,28,1108.734
1995,6,29,1115.4429
1995,6,30,1123.5642
1995,7,1,1136.982
1995,7,2,1128.1545
1995,7,3,1110.1464
1995,7,4,1085.7825
1995,7,5,1126.389
1995,7,6,1135.2165
1995,7,7,1120.0332
1995,7,8,1107.6747
1995,7,9,1133.451
1995,7,10,1118.6208
1995,7,11,1111.5588
1995,7,12,1085.4294
1995,7,13,1126.0359
1995,7,14,1085.4294
1995,7,15,1058.2407
1995,7,16,1080.486
1995,7,17,1044.8229
1995,7,18,1065.6558
1995,7,19,1030.6989
1995,7,20,1063.5372
1995,7,21,1031.052
1995,7,22,1022.5776
1995,7,23,1066.362
1995,7,24,1043.7636
1995,7,25,1025.4024
1995,7,26,1035.6423
1995,7,27,1072.0116
1995,7,28,1159.2273
1995,7,29,1285.9902
1995,7,30,1364.3784
1995,7,31,1400.3946
1995,8,1,1355.5509
1995,8,2,1277.8689
1995,8,3,1359.435
1995,8,4,1331.187
1995,8,5,1307.8824
1995,8,6,1254.2112
1995,8,7,1199.4807
1995,8,8,1148.2812
1995,8,9,1120.0332
1995,8,10,1102.0251
1995,8,11,1064.5965
1995,8,12,1224.5508
1995,8,13,1754.2008
1995,8,14,1937.4597
1995,8,15,2072.3439
1995,8,16,2107.6539
1995,8,17,3028.8918
1995,8,18,3286.6548
1995,8,19,3166.2477
1995,8,20,3183.5496
1995,8,21,3438.4878
1995,8,22,3261.2316
1995,8,23,3031.0104
1995,8,24,2874.5871
1995,8,25,2612.94
1995,8,26,2420.8536
1995,8,27,2208.9936
1995,8,28,2102.0043
1995,8,29,2135.1957
1995,8,30,2016.5541
1995,8,31,1834.0014
1995,9,1,1807.5189
1995,9,2,1675.4595
1995,9,3,1618.2573
1995,9,4,1524.6858
1995,9,5,1507.737
1995,9,6,1411.3407
1995,9,7,1358.7288
1995,9,8,1279.2813
1995,9,9,1215.3702
1995,9,10,1149.3405
1995,9,11,1087.1949
1995,9,12,1060.3593
1995,9,13,1028.9334
1995,9,14,1094.9631
1995,9,15,1045.5291
1995,9,16,1175.4699
1995,9,17,985.149
1995,9,18,948.0735
1995,9,19,935.715
1995,9,20,1104.8499
1995,9,21,872.8632
1995,9,22,878.1597
1995,9,23,1035.6423
1995,9,24,814.6017
1995,9,25,979.1463
1995,9,26,776.4669
1995,9,27,1011.6315
1995,9,28,685.3671
1995,9,29,933.2433
1995,9,30,935.3619
1995,10,1,872.5101
1995,10,2,829.785
1995,10,3,536.3589
1995,10,4,814.6017
1995,10,5,871.8039
1995,10,6,559.3104
1995,10,7,837.9063
1995,10,8,888.3996
1995,10,9,557.5449
1995,10,10,824.1354
1995,10,11,860.8578
1995,10,12,552.2484
1995,10,13,807.5397
1995,10,14,884.1624
1995,10,15,839.6718
1995,10,16,798.006
1995,10,17,760.2243
1995,10,18,712.9089
1995,10,19,687.8388
1995,10,20,693.1353
1995,10,21,699.8442
1995,10,22,693.4884
1995,10,23,670.5369
1995,10,24,665.2404
1995,10,25,655.7067
1995,10,26,642.2889
1995,10,27,697.3725
1995,10,28,700.5504
1995,10,29,689.2512
1995,10,30,669.1245
1995,10,31,701.6097
1995,11,1,501.7551
1995,11,2,670.5369
1995,11,3,796.9467
1995,11,4,892.9899
1995,11,5,942.4239
1995,11,6,972.0843
1995,11,7,996.0951
1995,11,8,997.1544
1995,11,9,989.0331
1995,11,10,1030.3458
1995,11,11,2021.8506
1995,11,12,2608.3497
1995,11,13,3049.0185
1995,11,14,2938.4982
1995,11,15,3031.7166
1995,11,16,3014.0616
1995,11,17,2891.5359
1995,11,18,2747.8242
1995,11,19,2683.9131
1995,11,20,2803.9671
1995,11,21,2849.517
1995,11,22,2666.9643
1995,11,23,2505.9507
1995,11,24,2402.8455
1995,11,25,2232.2982
1995,11,26,2135.9019
1995,11,27,2111.1849
1995,11,28,2114.3628
1995,11,29,2120.7186
1995,11,30,2017.9665
1995,12,1,2716.0452
1995,12,2,3232.9836
1995,12,3,3391.8786
1995,12,4,3500.9865
1995,12,5,4173.642
1995,12,6,4035.933
1995,12,7,3852.321
1995,12,8,3665.178
1995,12,9,3346.6818
1995,12,10,3010.8837
1995,12,11,2698.7433
1995,12,12,2473.1124
1995,12,13,2275.3764
1995,12,14,2245.3629
1995,12,15,2288.7942
1995,12,16,2719.5762
1995,12,17,2675.7918
1995,12,18,2494.2984
1995,12,19,2339.2875
1995,12,20,2213.5839
1995,12,21,2164.1499
1995,12,22,2179.6863
1995,12,23,2141.9046
1995,12,24,2012.67
1995,12,25,1870.7238
1995,12,26,1737.6051
1995,12,27,1660.6293
1995,12,28,1597.0713
1995,12,29,1527.5106
1995,12,30,1573.0605
1995,12,31,1502.7936
1996,1,1,1740.783
1996,1,2,1897.9125
1996,1,3,1888.7319
1996,1,4,1894.7346
1996,1,5,1949.112
1996,1,6,1902.1497
1996,1,7,1829.058
1996,1,8,1753.1415
1996,1,9,1746.0795
1996,1,10,1687.4649
1996,1,11,1614.0201
1996,1,12,1539.516
1996,1,13,1499.2626
1996,1,14,1715.3598
1996,1,15,1846.0068
1996,1,16,1841.0634
1996,1,17,2228.4141
1996,1,18,3979.437
1996,1,19,5377.713
1996,1,20,5352.996
1996,1,21,4978.71
1996,1,22,4371.378
1996,1,23,3898.224
1996,1,24,3834.666
1996,1,25,3898.224
1996,1,26,3993.561
1996,1,27,3806.418
1996,1,28,3580.434
